Month,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName,Year
9,0,12913,LIRI,Little River Canyon NPRES,2009
10,0,20236,LIRI,Little River Canyon NPRES,2009
11,0,12629,LIRI,Little River Canyon NPRES,2009
12,0,7931,LIRI,Little River Canyon NPRES,2009
1,0,8363,LIRI,Little River Canyon NPRES,2010
2,0,4570,LIRI,Little River Canyon NPRES,2010
3,0,13284,LIRI,Little River Canyon NPRES,2010
4,0,16316,LIRI,Little River Canyon NPRES,2010
5,0,21356,LIRI,Little River Canyon NPRES,2010
6,0,30113,LIRI,Little River Canyon NPRES,2010
7,0,25786,LIRI,Little River Canyon NPRES,2010
8,0,20645,LIRI,Little River Canyon NPRES,2010
9,0,13282,LIRI,Little River Canyon NPRES,2010
10,0,17249,LIRI,Little River Canyon NPRES,2010
11,0,13553,LIRI,Little River Canyon NPRES,2010
12,0,8059,LIRI,Little River Canyon NPRES,2010
1,0,8556,LIRI,Little River Canyon NPRES,2011
2,0,5457,LIRI,Little River Canyon NPRES,2011
3,0,19437,LIRI,Little River Canyon NPRES,2011
4,0,18446,LIRI,Little River Canyon NPRES,2011
5,0,37774,LIRI,Little River Canyon NPRES,2011
6,0,20914,LIRI,Little River Canyon NPRES,2011
7,0,38095,LIRI,Little River Canyon NPRES,2011
8,0,19278,LIRI,Little River Canyon NPRES,2011
9,0,15897,LIRI,Little River Canyon NPRES,2011
10,0,19533,LIRI,Little River Canyon NPRES,2011
11,0,12127,LIRI,Little River Canyon NPRES,2011
12,0,10035,LIRI,Little River Canyon NPRES,2011
1,0,11308,LIRI,Little River Canyon NPRES,2012
2,0,12019,LIRI,Little River Canyon NPRES,2012
3,0,18424,LIRI,Little River Canyon NPRES,2012
4,0,14383,LIRI,Little River Canyon NPRES,2012
5,0,23917,LIRI,Little River Canyon NPRES,2012
6,0,21095,LIRI,Little River Canyon NPRES,2012
7,0,26501,LIRI,Little River Canyon NPRES,2012
8,0,22434,LIRI,Little River Canyon NPRES,2012
9,0,16628,LIRI,Little River Canyon NPRES,2012
10,0,16162,LIRI,Little River Canyon NPRES,2012
11,0,10076,LIRI,Little River Canyon NPRES,2012
12,0,8162,LIRI,Little River Canyon NPRES,2012
1,0,8024,LIRI,Little River Canyon NPRES,2013
2,0,14530,LIRI,Little River Canyon NPRES,2013
3,0,17121,LIRI,Little River Canyon NPRES,2013
4,0,14744,LIRI,Little River Canyon NPRES,2013
5,0,20509,LIRI,Little River Canyon NPRES,2013
6,0,18953,LIRI,Little River Canyon NPRES,2013
7,0,21034,LIRI,Little River Canyon NPRES,2013
8,0,19859,LIRI,Little River Canyon NPRES,2013
9,0,18761,LIRI,Little River Canyon NPRES,2013
10,0,10857,LIRI,Little River Canyon NPRES,2013
11,0,12789,LIRI,Little River Canyon NPRES,2013
12,0,8296,LIRI,Little River Canyon NPRES,2013
1,0,7344,LIRI,Little River Canyon NPRES,2014
2,0,16399,LIRI,Little River Canyon NPRES,2014
3,0,17562,LIRI,Little River Canyon NPRES,2014
4,0,21841,LIRI,Little River Canyon NPRES,2014
5,0,27278,LIRI,Little River Canyon NPRES,2014
6,0,25524,LIRI,Little River Canyon NPRES,2014
7,0,23225,LIRI,Little River Canyon NPRES,2014
8,0,21550,LIRI,Little River Canyon NPRES,2014
9,0,15959,LIRI,Little River Canyon NPRES,2014
10,0,14313,LIRI,Little River Canyon NPRES,2014
11,0,20558,LIRI,Little River Canyon NPRES,2014
12,0,13378,LIRI,Little River Canyon NPRES,2014
1,0,11008,LIRI,Little River Canyon NPRES,2015
2,0,21150,LIRI,Little River Canyon NPRES,2015
3,0,18549,LIRI,Little River Canyon NPRES,2015
4,0,23014,LIRI,Little River Canyon NPRES,2015
5,0,33171,LIRI,Little River Canyon NPRES,2015
6,0,34134,LIRI,Little River Canyon NPRES,2015
7,0,21937,LIRI,Little River Canyon NPRES,2015
8,0,18878,LIRI,Little River Canyon NPRES,2015
9,0,18450,LIRI,Little River Canyon NPRES,2015
10,0,20414,LIRI,Little River Canyon NPRES,2015
11,0,15076,LIRI,Little River Canyon NPRES,2015
12,0,12354,LIRI,Little River Canyon NPRES,2015
1,0,18824,LIRI,Little River Canyon NPRES,2016
2,0,21970,LIRI,Little River Canyon NPRES,2016
3,0,25127,LIRI,Little River Canyon NPRES,2016
4,0,29044,LIRI,Little River Canyon NPRES,2016
5,0,45812,LIRI,Little River Canyon NPRES,2016
6,0,85998,LIRI,Little River Canyon NPRES,2016
7,0,72048,LIRI,Little River Canyon NPRES,2016
8,0,57122,LIRI,Little River Canyon NPRES,2016
9,0,28950,LIRI,Little River Canyon NPRES,2016
10,0,38556,LIRI,Little River Canyon NPRES,2016
11,0,26695,LIRI,Little River Canyon NPRES,2016
12,0,12554,LIRI,Little River Canyon NPRES,2016
1,0,9718,LIRI,Little River Canyon NPRES,2017
2,0,21837,LIRI,Little River Canyon NPRES,2017
3,0,25929,LIRI,Little River Canyon NPRES,2017
4,0,29648,LIRI,Little River Canyon NPRES,2017
5,0,45362,LIRI,Little River Canyon NPRES,2017
6,0,56344,LIRI,Little River Canyon NPRES,2017
7,0,37174,LIRI,Little River Canyon NPRES,2017
8,0,56946,LIRI,Little River Canyon NPRES,2017
9,0,37150,LIRI,Little River Canyon NPRES,2017
10,0,20248,LIRI,Little River Canyon NPRES,2017
11,0,14982,LIRI,Little River Canyon NPRES,2017
12,0,11720,LIRI,Little River Canyon NPRES,2017
1,0,9267,LIRI,Little River Canyon NPRES,2018
2,0,11833,LIRI,Little River Canyon NPRES,2018
3,0,25953,LIRI,Little River Canyon NPRES,2018
4,0,29218,LIRI,Little River Canyon NPRES,2018
5,0,45339,LIRI,Little River Canyon NPRES,2018
6,0,86904,LIRI,Little River Canyon NPRES,2018
7,0,76670,LIRI,Little River Canyon NPRES,2018
8,0,60046,LIRI,Little River Canyon NPRES,2018
9,0,37085,LIRI,Little River Canyon NPRES,2018
10,0,33363,LIRI,Little River Canyon NPRES,2018
11,0,14509,LIRI,Little River Canyon NPRES,2018
12,0,10990,LIRI,Little River Canyon NPRES,2018
1,0,25235,LIRI,Little River Canyon NPRES,2019
2,0,39220,LIRI,Little River Canyon NPRES,2019
3,0,54924,LIRI,Little River Canyon NPRES,2019
4,0,57552,LIRI,Little River Canyon NPRES,2019
5,0,81555,LIRI,Little River Canyon NPRES,2019
6,0,75544,LIRI,Little River Canyon NPRES,2019
7,0,80614,LIRI,Little River Canyon NPRES,2019
8,0,58004,LIRI,Little River Canyon NPRES,2019
9,0,55090,LIRI,Little River Canyon NPRES,2019
10,0,41284,LIRI,Little River Canyon NPRES,2019
11,0,38498,LIRI,Little River Canyon NPRES,2019
12,0,42466,LIRI,Little River Canyon NPRES,2019
1,0,26882,LIRI,Little River Canyon NPRES,2020
2,0,49367,LIRI,Little River Canyon NPRES,2020
3,0,65790,LIRI,Little River Canyon NPRES,2020
4,0,57378,LIRI,Little River Canyon NPRES,2020
5,0,99996,LIRI,Little River Canyon NPRES,2020
6,0,83984,LIRI,Little River Canyon NPRES,2020
7,0,101283,LIRI,Little River Canyon NPRES,2020
8,0,80196,LIRI,Little River Canyon NPRES,2020
9,0,63980,LIRI,Little River Canyon NPRES,2020
10,0,69140,LIRI,Little River Canyon NPRES,2020
11,0,68922,LIRI,Little River Canyon NPRES,2020
12,0,35457,LIRI,Little River Canyon NPRES,2020
1,0,38733,LIRI,Little River Canyon NPRES,2021
2,0,33736,LIRI,Little River Canyon NPRES,2021
3,0,61598,LIRI,Little River Canyon NPRES,2021
4,0,66668,LIRI,Little River Canyon NPRES,2021
5,0,96373,LIRI,Little River Canyon NPRES,2021
6,0,104110,LIRI,Little River Canyon NPRES,2021
7,0,119088,LIRI,Little River Canyon NPRES,2021
8,0,82905,LIRI,Little River Canyon NPRES,2021
9,0,69664,LIRI,Little River Canyon NPRES,2021
10,0,68769,LIRI,Little River Canyon NPRES,2021
11,0,75822,LIRI,Little River Canyon NPRES,2021
12,0,45140,LIRI,Little River Canyon NPRES,2021
1,0,38894,LIRI,Little River Canyon NPRES,2022
2,0,44197,LIRI,Little River Canyon NPRES,2022
3,0,70226,LIRI,Little River Canyon NPRES,2022
4,0,67702,LIRI,Little River Canyon NPRES,2022
5,0,87644,LIRI,Little River Canyon NPRES,2022
6,0,63572,LIRI,Little River Canyon NPRES,2022
7,0,78575,LIRI,Little River Canyon NPRES,2022
8,0,54912,LIRI,Little River Canyon NPRES,2022
9,0,53967,LIRI,Little River Canyon NPRES,2022
10,0,80091,LIRI,Little River Canyon NPRES,2022
11,0,51172,LIRI,Little River Canyon NPRES,2022
12,0,35287,LIRI,Little River Canyon NPRES,2022
1,0,32387,LIRI,Little River Canyon NPRES,2023
2,0,32981,LIRI,Little River Canyon NPRES,2023
3,0,33758,LIRI,Little River Canyon NPRES,2023
4,0,57745,LIRI,Little River Canyon NPRES,2023
5,0,72931,LIRI,Little River Canyon NPRES,2023
6,0,79100,LIRI,Little River Canyon NPRES,2023
7,0,99264,LIRI,Little River Canyon NPRES,2023
8,0,62030,LIRI,Little River Canyon NPRES,2023
9,0,61782,LIRI,Little River Canyon NPRES,2023
10,0,80846,LIRI,Little River Canyon NPRES,2023
11,0,52748,LIRI,Little River Canyon NPRES,2023
12,0,35066,LIRI,Little River Canyon NPRES,2023
1,0,31319,LIRI,Little River Canyon NPRES,2024
2,0,41651,LIRI,Little River Canyon NPRES,2024
3,0,67254,LIRI,Little River Canyon NPRES,2024
4,0,63991,LIRI,Little River Canyon NPRES,2024
5,0,86197,LIRI,Little River Canyon NPRES,2024
6,0,100680,LIRI,Little River Canyon NPRES,2024
1,11659,8468,MACA,Mammoth Cave NP,2007
2,11230,7241,MACA,Mammoth Cave NP,2007
3,12804,35698,MACA,Mammoth Cave NP,2007
4,12683,49478,MACA,Mammoth Cave NP,2007
5,11327,44526,MACA,Mammoth Cave NP,2007
6,9961,66555,MACA,Mammoth Cave NP,2007
7,11931,106132,MACA,Mammoth Cave NP,2007
8,8329,62598,MACA,Mammoth Cave NP,2007
9,11237,35703,MACA,Mammoth Cave NP,2007
10,12763,39479,MACA,Mammoth Cave NP,2007
11,12640,19583,MACA,Mammoth Cave NP,2007
12,11058,11844,MACA,Mammoth Cave NP,2007
1,11415,7054,MACA,Mammoth Cave NP,2008
2,10877,8830,MACA,Mammoth Cave NP,2008
3,11603,37805,MACA,Mammoth Cave NP,2008
4,12122,35825,MACA,Mammoth Cave NP,2008
5,11749,43988,MACA,Mammoth Cave NP,2008
6,11540,63600,MACA,Mammoth Cave NP,2008
7,11801,92067,MACA,Mammoth Cave NP,2008
8,8973,66694,MACA,Mammoth Cave NP,2008
9,10770,24794,MACA,Mammoth Cave NP,2008
10,12649,36364,MACA,Mammoth Cave NP,2008
11,12727,18314,MACA,Mammoth Cave NP,2008
12,11718,10839,MACA,Mammoth Cave NP,2008
1,10985,7775,MACA,Mammoth Cave NP,2009
2,10519,7017,MACA,Mammoth Cave NP,2009
3,12433,33248,MACA,Mammoth Cave NP,2009
4,12884,51754,MACA,Mammoth Cave NP,2009
5,11216,45077,MACA,Mammoth Cave NP,2009
6,11576,70509,MACA,Mammoth Cave NP,2009
7,12089,108505,MACA,Mammoth Cave NP,2009
8,11843,72432,MACA,Mammoth Cave NP,2009
9,11543,35527,MACA,Mammoth Cave NP,2009
10,12910,37200,MACA,Mammoth Cave NP,2009
11,12633,22726,MACA,Mammoth Cave NP,2009
12,11546,12086,MACA,Mammoth Cave NP,2009
1,10792,6653,MACA,Mammoth Cave NP,2010
2,11056,7299,MACA,Mammoth Cave NP,2010
3,12686,36041,MACA,Mammoth Cave NP,2010
4,13065,56275,MACA,Mammoth Cave NP,2010
5,10268,41490,MACA,Mammoth Cave NP,2010
6,11818,67955,MACA,Mammoth Cave NP,2010
7,12276,107740,MACA,Mammoth Cave NP,2010
8,12359,69905,MACA,Mammoth Cave NP,2010
9,11479,36347,MACA,Mammoth Cave NP,2010
10,10270,39291,MACA,Mammoth Cave NP,2010
11,12501,18619,MACA,Mammoth Cave NP,2010
12,11057,9610,MACA,Mammoth Cave NP,2010
1,11300,6889,MACA,Mammoth Cave NP,2011
2,10852,7301,MACA,Mammoth Cave NP,2011
3,9162,35195,MACA,Mammoth Cave NP,2011
4,11340,54848,MACA,Mammoth Cave NP,2011
5,10938,42377,MACA,Mammoth Cave NP,2011
6,12276,66664,MACA,Mammoth Cave NP,2011
7,11971,105659,MACA,Mammoth Cave NP,2011
8,10123,61642,MACA,Mammoth Cave NP,2011
9,10583,33530,MACA,Mammoth Cave NP,2011
10,13584,38185,MACA,Mammoth Cave NP,2011
11,12414,18470,MACA,Mammoth Cave NP,2011
12,11550,12559,MACA,Mammoth Cave NP,2011
1,10804,7845,MACA,Mammoth Cave NP,2012
2,11230,9473,MACA,Mammoth Cave NP,2012
3,12683,43189,MACA,Mammoth Cave NP,2012
4,12683,59442,MACA,Mammoth Cave NP,2012
5,12744,48640,MACA,Mammoth Cave NP,2012
6,10967,73889,MACA,Mammoth Cave NP,2012
7,9816,97663,MACA,Mammoth Cave NP,2012
8,9747,63890,MACA,Mammoth Cave NP,2012
9,11448,34673,MACA,Mammoth Cave NP,2012
10,13898,37098,MACA,Mammoth Cave NP,2012
11,12633,20067,MACA,Mammoth Cave NP,2012
12,10355,12185,MACA,Mammoth Cave NP,2012
1,10543,7795,MACA,Mammoth Cave NP,2013
2,11218,8393,MACA,Mammoth Cave NP,2013
3,13092,44118,MACA,Mammoth Cave NP,2013
4,11757,48492,MACA,Mammoth Cave NP,2013
5,11924,48245,MACA,Mammoth Cave NP,2013
6,10914,78842,MACA,Mammoth Cave NP,2013
7,12115,104055,MACA,Mammoth Cave NP,2013
8,11993,71310,MACA,Mammoth Cave NP,2013
9,10226,34847,MACA,Mammoth Cave NP,2013
10,9960,15222,MACA,Mammoth Cave NP,2013
11,11591,20067,MACA,Mammoth Cave NP,2013
12,11563,13155,MACA,Mammoth Cave NP,2013
1,11230,7874,MACA,Mammoth Cave NP,2014
2,10541,8162,MACA,Mammoth Cave NP,2014
3,10459,39127,MACA,Mammoth Cave NP,2014
4,11112,55227,MACA,Mammoth Cave NP,2014
5,10651,49208,MACA,Mammoth Cave NP,2014
6,11155,71277,MACA,Mammoth Cave NP,2014
7,7844,103454,MACA,Mammoth Cave NP,2014
8,11887,76675,MACA,Mammoth Cave NP,2014
9,12314,33196,MACA,Mammoth Cave NP,2014
10,13284,45590,MACA,Mammoth Cave NP,2014
11,12130,18691,MACA,Mammoth Cave NP,2014
12,11807,14147,MACA,Mammoth Cave NP,2014
1,11743,10855,MACA,Mammoth Cave NP,2015
2,10458,7256,MACA,Mammoth Cave NP,2015
3,10552,35734,MACA,Mammoth Cave NP,2015
4,10733,54063,MACA,Mammoth Cave NP,2015
5,12496,53402,MACA,Mammoth Cave NP,2015
6,12667,77976,MACA,Mammoth Cave NP,2015
7,13172,101179,MACA,Mammoth Cave NP,2015
8,13247,104592,MACA,Mammoth Cave NP,2015
9,12647,42206,MACA,Mammoth Cave NP,2015
10,13722,44724,MACA,Mammoth Cave NP,2015
11,13315,19240,MACA,Mammoth Cave NP,2015
12,12719,15668,MACA,Mammoth Cave NP,2015
1,11744,11253,MACA,Mammoth Cave NP,2016
2,12526,9541,MACA,Mammoth Cave NP,2016
3,10734,48508,MACA,Mammoth Cave NP,2016
4,12519,54541,MACA,Mammoth Cave NP,2016
5,13701,50686,MACA,Mammoth Cave NP,2016
6,12870,80641,MACA,Mammoth Cave NP,2016
7,12936,119420,MACA,Mammoth Cave NP,2016
8,11659,72008,MACA,Mammoth Cave NP,2016
9,11078,46909,MACA,Mammoth Cave NP,2016
10,11394,52302,MACA,Mammoth Cave NP,2016
11,11640,24986,MACA,Mammoth Cave NP,2016
12,13229,15719,MACA,Mammoth Cave NP,2016
1,10705,9842,MACA,Mammoth Cave NP,2017
2,12430,11027,MACA,Mammoth Cave NP,2017
3,10773,45290,MACA,Mammoth Cave NP,2017
4,11818,60668,MACA,Mammoth Cave NP,2017
5,11336,50498,MACA,Mammoth Cave NP,2017
6,10408,82062,MACA,Mammoth Cave NP,2017
7,11299,115323,MACA,Mammoth Cave NP,2017
8,7858,84608,MACA,Mammoth Cave NP,2017
9,11659,41365,MACA,Mammoth Cave NP,2017
10,12708,48939,MACA,Mammoth Cave NP,2017
11,12825,22779,MACA,Mammoth Cave NP,2017
12,12198,15452,MACA,Mammoth Cave NP,2017
1,10959,7719,MACA,Mammoth Cave NP,2018
2,10840,11148,MACA,Mammoth Cave NP,2018
3,12196,49184,MACA,Mammoth Cave NP,2018
4,13110,52052,MACA,Mammoth Cave NP,2018
5,12442,56309,MACA,Mammoth Cave NP,2018
6,12542,74990,MACA,Mammoth Cave NP,2018
7,12295,101397,MACA,Mammoth Cave NP,2018
8,12092,61888,MACA,Mammoth Cave NP,2018
9,10084,44885,MACA,Mammoth Cave NP,2018
10,12708,44821,MACA,Mammoth Cave NP,2018
11,12825,21140,MACA,Mammoth Cave NP,2018
12,10830,7673,MACA,Mammoth Cave NP,2018
1,6522,3651,MACA,Mammoth Cave NP,2019
2,7698,10346,MACA,Mammoth Cave NP,2019
3,9646,45779,MACA,Mammoth Cave NP,2019
4,9748,55210,MACA,Mammoth Cave NP,2019
5,8358,53461,MACA,Mammoth Cave NP,2019
6,8275,76995,MACA,Mammoth Cave NP,2019
7,9142,102436,MACA,Mammoth Cave NP,2019
8,11085,72400,MACA,Mammoth Cave NP,2019
9,9077,43525,MACA,Mammoth Cave NP,2019
10,10534,48713,MACA,Mammoth Cave NP,2019
11,10651,22247,MACA,Mammoth Cave NP,2019
12,8656,16827,MACA,Mammoth Cave NP,2019
1,8785,14165,MACA,Mammoth Cave NP,2020
2,7698,9992,MACA,Mammoth Cave NP,2020
3,6000,25860,MACA,Mammoth Cave NP,2020
4,6000,8441,MACA,Mammoth Cave NP,2020
5,6000,12208,MACA,Mammoth Cave NP,2020
6,6000,32448,MACA,Mammoth Cave NP,2020
7,11067,40736,MACA,Mammoth Cave NP,2020
8,8759,38030,MACA,Mammoth Cave NP,2020
9,6000,30167,MACA,Mammoth Cave NP,2020
10,6000,36532,MACA,Mammoth Cave NP,2020
11,6000,26625,MACA,Mammoth Cave NP,2020
12,6000,15188,MACA,Mammoth Cave NP,2020
1,8946,9297,MACA,Mammoth Cave NP,2021
2,8332,11482,MACA,Mammoth Cave NP,2021
3,10950,36663,MACA,Mammoth Cave NP,2021
4,13228,47678,MACA,Mammoth Cave NP,2021
5,13227,42128,MACA,Mammoth Cave NP,2021
6,14106,63254,MACA,Mammoth Cave NP,2021
7,12351,96985,MACA,Mammoth Cave NP,2021
8,13771,47231,MACA,Mammoth Cave NP,2021
9,10441,49594,MACA,Mammoth Cave NP,2021
10,13678,57384,MACA,Mammoth Cave NP,2021
11,11923,33893,MACA,Mammoth Cave NP,2021
12,10400,20185,MACA,Mammoth Cave NP,2021
1,8300,15564,MACA,Mammoth Cave NP,2022
2,9274,21387,MACA,Mammoth Cave NP,2022
3,12768,58904,MACA,Mammoth Cave NP,2022
4,14004,71387,MACA,Mammoth Cave NP,2022
5,13250,64440,MACA,Mammoth Cave NP,2022
6,13227,87578,MACA,Mammoth Cave NP,2022
7,13114,99118,MACA,Mammoth Cave NP,2022
8,12641,66598,MACA,Mammoth Cave NP,2022
9,11998,67712,MACA,Mammoth Cave NP,2022
10,7622,62095,MACA,Mammoth Cave NP,2022
11,8010,29340,MACA,Mammoth Cave NP,2022
12,9142,19024,MACA,Mammoth Cave NP,2022
1,9725,16799,MACA,Mammoth Cave NP,2023
2,9234,21074,MACA,Mammoth Cave NP,2023
3,11418,54762,MACA,Mammoth Cave NP,2023
4,10470,62436,MACA,Mammoth Cave NP,2023
5,12995,64418,MACA,Mammoth Cave NP,2023
6,7777,78021,MACA,Mammoth Cave NP,2023
7,12654,95306,MACA,Mammoth Cave NP,2023
8,8601,61473,MACA,Mammoth Cave NP,2023
9,6000,61098,MACA,Mammoth Cave NP,2023
10,6000,72111,MACA,Mammoth Cave NP,2023
11,8734,38589,MACA,Mammoth Cave NP,2023
12,6828,28363,MACA,Mammoth Cave NP,2023
1,7535,18190,MACA,Mammoth Cave NP,2024
2,9532,27516,MACA,Mammoth Cave NP,2024
3,11176,85608,MACA,Mammoth Cave NP,2024
4,12026,67497,MACA,Mammoth Cave NP,2024
5,9850,67741,MACA,Mammoth Cave NP,2024
6,11279,94055,MACA,Mammoth Cave NP,2024
1,0,48552,MOJA,Mojave NPRES,2007
2,0,48739,MOJA,Mojave NPRES,2007
3,0,49973,MOJA,Mojave NPRES,2007
4,0,56429,MOJA,Mojave NPRES,2007
5,0,46519,MOJA,Mojave NPRES,2007
6,0,43500,MOJA,Mojave NPRES,2007
7,0,40589,MOJA,Mojave NPRES,2007
8,0,41666,MOJA,Mojave NPRES,2007
9,0,41962,MOJA,Mojave NPRES,2007
10,0,46277,MOJA,Mojave NPRES,2007
11,0,70896,MOJA,Mojave NPRES,2007
12,0,47573,MOJA,Mojave NPRES,2007
1,0,41004,MOJA,Mojave NPRES,2008
2,0,48324,MOJA,Mojave NPRES,2008
3,0,46356,MOJA,Mojave NPRES,2008
4,0,47542,MOJA,Mojave NPRES,2008
5,0,42466,MOJA,Mojave NPRES,2008
6,0,37476,MOJA,Mojave NPRES,2008
7,0,38386,MOJA,Mojave NPRES,2008
8,0,39418,MOJA,Mojave NPRES,2008
9,0,53374,MOJA,Mojave NPRES,2008
10,0,54617,MOJA,Mojave NPRES,2008
11,0,137700,MOJA,Mojave NPRES,2008
12,0,31622,MOJA,Mojave NPRES,2008
1,0,42324,MOJA,Mojave NPRES,2009
2,0,60048,MOJA,Mojave NPRES,2009
3,0,53755,MOJA,Mojave NPRES,2009
4,0,44131,MOJA,Mojave NPRES,2009
5,0,33266,MOJA,Mojave NPRES,2009
6,0,39398,MOJA,Mojave NPRES,2009
7,0,35184,MOJA,Mojave NPRES,2009
8,0,39576,MOJA,Mojave NPRES,2009
9,0,35767,MOJA,Mojave NPRES,2009
10,0,36737,MOJA,Mojave NPRES,2009
11,0,59690,MOJA,Mojave NPRES,2009
12,0,48989,MOJA,Mojave NPRES,2009
1,0,28433,MOJA,Mojave NPRES,2010
2,0,43382,MOJA,Mojave NPRES,2010
3,0,55675,MOJA,Mojave NPRES,2010
4,0,57766,MOJA,Mojave NPRES,2010
5,0,60283,MOJA,Mojave NPRES,2010
6,0,61942,MOJA,Mojave NPRES,2010
7,0,39168,MOJA,Mojave NPRES,2010
8,0,40102,MOJA,Mojave NPRES,2010
9,0,40586,MOJA,Mojave NPRES,2010
10,0,44275,MOJA,Mojave NPRES,2010
11,0,63667,MOJA,Mojave NPRES,2010
12,0,65618,MOJA,Mojave NPRES,2010
1,0,45967,MOJA,Mojave NPRES,2011
2,0,49680,MOJA,Mojave NPRES,2011
3,0,47573,MOJA,Mojave NPRES,2011
4,0,42389,MOJA,Mojave NPRES,2011
5,0,49546,MOJA,Mojave NPRES,2011
6,0,47503,MOJA,Mojave NPRES,2011
7,0,43224,MOJA,Mojave NPRES,2011
8,0,46123,MOJA,Mojave NPRES,2011
9,0,38856,MOJA,Mojave NPRES,2011
10,0,43322,MOJA,Mojave NPRES,2011
11,0,41162,MOJA,Mojave NPRES,2011
12,0,40661,MOJA,Mojave NPRES,2011
1,0,49742,MOJA,Mojave NPRES,2012
2,0,43728,MOJA,Mojave NPRES,2012
3,0,58080,MOJA,Mojave NPRES,2012
4,0,49058,MOJA,Mojave NPRES,2012
5,0,49882,MOJA,Mojave NPRES,2012
6,0,49666,MOJA,Mojave NPRES,2012
7,0,31886,MOJA,Mojave NPRES,2012
8,0,41040,MOJA,Mojave NPRES,2012
9,0,38400,MOJA,Mojave NPRES,2012
10,0,42960,MOJA,Mojave NPRES,2012
11,0,58817,MOJA,Mojave NPRES,2012
12,0,29268,MOJA,Mojave NPRES,2012
1,0,34488,MOJA,Mojave NPRES,2013
2,0,45362,MOJA,Mojave NPRES,2013
3,0,92119,MOJA,Mojave NPRES,2013
4,0,54814,MOJA,Mojave NPRES,2013
5,0,46476,MOJA,Mojave NPRES,2013
6,0,41878,MOJA,Mojave NPRES,2013
7,0,28754,MOJA,Mojave NPRES,2013
8,0,42926,MOJA,Mojave NPRES,2013
9,0,36461,MOJA,Mojave NPRES,2013
10,0,45746,MOJA,Mojave NPRES,2013
11,0,54343,MOJA,Mojave NPRES,2013
12,0,26232,MOJA,Mojave NPRES,2013
1,0,39658,MOJA,Mojave NPRES,2014
2,0,56789,MOJA,Mojave NPRES,2014
3,0,55615,MOJA,Mojave NPRES,2014
4,0,53383,MOJA,Mojave NPRES,2014
5,0,42401,MOJA,Mojave NPRES,2014
6,0,43042,MOJA,Mojave NPRES,2014
7,0,36634,MOJA,Mojave NPRES,2014
8,0,36180,MOJA,Mojave NPRES,2014
9,0,40102,MOJA,Mojave NPRES,2014
10,0,47527,MOJA,Mojave NPRES,2014
11,0,57583,MOJA,Mojave NPRES,2014
12,0,45646,MOJA,Mojave NPRES,2014
1,0,41215,MOJA,Mojave NPRES,2015
2,0,56772,MOJA,Mojave NPRES,2015
3,0,57307,MOJA,Mojave NPRES,2015
4,0,53746,MOJA,Mojave NPRES,2015
5,0,54847,MOJA,Mojave NPRES,2015
6,0,49056,MOJA,Mojave NPRES,2015
7,0,39065,MOJA,Mojave NPRES,2015
8,0,45504,MOJA,Mojave NPRES,2015
9,0,41309,MOJA,Mojave NPRES,2015
10,0,50026,MOJA,Mojave NPRES,2015
11,0,56945,MOJA,Mojave NPRES,2015
12,0,43363,MOJA,Mojave NPRES,2015
1,0,31126,MOJA,Mojave NPRES,2016
2,0,33530,MOJA,Mojave NPRES,2016
3,0,68962,MOJA,Mojave NPRES,2016
4,0,54737,MOJA,Mojave NPRES,2016
5,0,69358,MOJA,Mojave NPRES,2016
6,0,45533,MOJA,Mojave NPRES,2016
7,0,52826,MOJA,Mojave NPRES,2016
8,0,42449,MOJA,Mojave NPRES,2016
9,0,43956,MOJA,Mojave NPRES,2016
10,0,49882,MOJA,Mojave NPRES,2016
11,0,49649,MOJA,Mojave NPRES,2016
12,0,43627,MOJA,Mojave NPRES,2016
1,0,63257,MOJA,Mojave NPRES,2017
2,0,42792,MOJA,Mojave NPRES,2017
3,0,55490,MOJA,Mojave NPRES,2017
4,0,68105,MOJA,Mojave NPRES,2017
5,0,56174,MOJA,Mojave NPRES,2017
6,0,69650,MOJA,Mojave NPRES,2017
7,0,49860,MOJA,Mojave NPRES,2017
8,0,46366,MOJA,Mojave NPRES,2017
9,0,61524,MOJA,Mojave NPRES,2017
10,0,52853,MOJA,Mojave NPRES,2017
11,0,92796,MOJA,Mojave NPRES,2017
12,0,57737,MOJA,Mojave NPRES,2017
1,0,56467,MOJA,Mojave NPRES,2018
2,0,58495,MOJA,Mojave NPRES,2018
3,0,58985,MOJA,Mojave NPRES,2018
4,0,83491,MOJA,Mojave NPRES,2018
5,0,75430,MOJA,Mojave NPRES,2018
6,0,67068,MOJA,Mojave NPRES,2018
7,0,55596,MOJA,Mojave NPRES,2018
8,0,49320,MOJA,Mojave NPRES,2018
9,0,66403,MOJA,Mojave NPRES,2018
10,0,62640,MOJA,Mojave NPRES,2018
11,0,85207,MOJA,Mojave NPRES,2018
12,0,68302,MOJA,Mojave NPRES,2018
1,0,50479,MOJA,Mojave NPRES,2019
2,0,51962,MOJA,Mojave NPRES,2019
3,0,71407,MOJA,Mojave NPRES,2019
4,0,74705,MOJA,Mojave NPRES,2019
5,0,66365,MOJA,Mojave NPRES,2019
6,0,66780,MOJA,Mojave NPRES,2019
7,0,59659,MOJA,Mojave NPRES,2019
8,0,74117,MOJA,Mojave NPRES,2019
9,0,66019,MOJA,Mojave NPRES,2019
10,0,67706,MOJA,Mojave NPRES,2019
